"CTY_CODE","CTY_NAME","month_date","import_value_usd"
"5520","VIETNAM","2010-12-01 00:00:00","1215348729"
"5520","VIETNAM","2011-01-01 00:00:00","1382999483"
"5520","VIETNAM","2011-02-01 00:00:00","1243912845"
"5520","VIETNAM","2011-03-01 00:00:00","1066717589"
"5520","VIETNAM","2011-04-01 00:00:00","1359419569"
"5520","VIETNAM","2011-05-01 00:00:00","1438728212"
"5520","VIETNAM","2011-06-01 00:00:00","1518740689"
"5520","VIETNAM","2011-07-01 00:00:00","1619471205"
"5520","VIETNAM","2011-08-01 00:00:00","1776695978"
"5520","VIETNAM","2011-09-01 00:00:00","1570255893"
"5520","VIETNAM","2011-10-01 00:00:00","1604026412"
"5520","VIETNAM","2011-11-01 00:00:00","1484710996"
"5520","VIETNAM","2011-12-01 00:00:00","1422161357"
"5520","VIETNAM","2012-01-01 00:00:00","1763432986"
"5520","VIETNAM","2012-02-01 00:00:00","1335199595"
"5520","VIETNAM","2012-03-01 00:00:00","1391774549"
"5520","VIETNAM","2012-04-01 00:00:00","1624974331"
"5520","VIETNAM","2012-05-01 00:00:00","1630044044"
"5520","VIETNAM","2012-06-01 00:00:00","1763889920"
"5520","VIETNAM","2012-07-01 00:00:00","1942728644"
"5520","VIETNAM","2012-08-01 00:00:00","1814303309"
"5520","VIETNAM","2012-09-01 00:00:00","1716728081"
"5520","VIETNAM","2012-10-01 00:00:00","1921235765"
"5520","VIETNAM","2012-11-01 00:00:00","1588224805"
"5520","VIETNAM","2012-12-01 00:00:00","1775140936"
"5520","VIETNAM","2013-01-01 00:00:00","1997122948"
"5520","VIETNAM","2013-02-01 00:00:00","1769424114"
"5520","VIETNAM","2013-03-01 00:00:00","1578031442"
"5520","VIETNAM","2013-04-01 00:00:00","1774809204"
"5520","VIETNAM","2013-05-01 00:00:00","1877609821"
"5520","VIETNAM","2013-06-01 00:00:00","2150178873"
"5520","VIETNAM","2013-07-01 00:00:00","2412882817"
"5520","VIETNAM","2013-08-01 00:00:00","2102792218"
"5520","VIETNAM","2013-09-01 00:00:00","2161831649"
"5520","VIETNAM","2013-10-01 00:00:00","2479010087"
"5520","VIETNAM","2013-11-01 00:00:00","2221030393"
"5520","VIETNAM","2013-12-01 00:00:00","2126312318"
"5520","VIETNAM","2014-01-01 00:00:00","2433683561"
"5520","VIETNAM","2014-02-01 00:00:00","2036238406"
"5520","VIETNAM","2014-03-01 00:00:00","2123377891"
"5520","VIETNAM","2014-04-01 00:00:00","2336471333"
"5520","VIETNAM","2014-05-01 00:00:00","2384169658"
"5520","VIETNAM","2014-06-01 00:00:00","2532583020"
"5520","VIETNAM","2014-07-01 00:00:00","2686014255"
"5520","VIETNAM","2014-08-01 00:00:00","2597498307"
"5520","VIETNAM","2014-09-01 00:00:00","2870826454"
"5520","VIETNAM","2014-10-01 00:00:00","3128571277"
"5520","VIETNAM","2014-11-01 00:00:00","2863001123"
"5520","VIETNAM","2014-12-01 00:00:00","2625215118"
"5520","VIETNAM","2015-01-01 00:00:00","2703201137"
"5520","VIETNAM","2015-02-01 00:00:00","2329817896"
"5520","VIETNAM","2015-03-01 00:00:00","3217040991"
"5520","VIETNAM","2015-04-01 00:00:00","3009514766"
"5520","VIETNAM","2015-05-01 00:00:00","3105445457"
"5520","VIETNAM","2015-06-01 00:00:00","3412105035"
"5520","VIETNAM","2015-07-01 00:00:00","3325055083"
"5520","VIETNAM","2015-08-01 00:00:00","3620242891"
"5520","VIETNAM","2015-09-01 00:00:00","3500355854"
"5520","VIETNAM","2015-10-01 00:00:00","3492473560"
"5520","VIETNAM","2015-11-01 00:00:00","3196398661"
"5520","VIETNAM","2015-12-01 00:00:00","3103277738"
"5520","VIETNAM","2016-01-01 00:00:00","3167752425"
"5520","VIETNAM","2016-02-01 00:00:00","3448125637"
"5520","VIETNAM","2016-03-01 00:00:00","3308419901"
"5520","VIETNAM","2016-04-01 00:00:00","2995067822"
"5520","VIETNAM","2016-05-01 00:00:00","3249979702"
"5520","VIETNAM","2016-06-01 00:00:00","3951898672"
"5520","VIETNAM","2016-07-01 00:00:00","3530083272"
"5520","VIETNAM","2016-08-01 00:00:00","3957902619"
"5520","VIETNAM","2016-09-01 00:00:00","3449108922"
"5520","VIETNAM","2016-10-01 00:00:00","3687279313"
"5520","VIETNAM","2016-11-01 00:00:00","4022725238"
"5520","VIETNAM","2016-12-01 00:00:00","3317111272"
"5520","VIETNAM","2017-01-01 00:00:00","3979569022"
"5520","VIETNAM","2017-02-01 00:00:00","3139653361"
"5520","VIETNAM","2017-03-01 00:00:00","3083157334"
"5520","VIETNAM","2017-04-01 00:00:00","3950917067"
"5520","VIETNAM","2017-05-01 00:00:00","4277573829"
"5520","VIETNAM","2017-06-01 00:00:00","3935519980"
"5520","VIETNAM","2017-07-01 00:00:00","4004435216"
"5520","VIETNAM","2017-08-01 00:00:00","4221585917"
"5520","VIETNAM","2017-09-01 00:00:00","3857972573"
"5520","VIETNAM","2017-10-01 00:00:00","4302437908"
"5520","VIETNAM","2017-11-01 00:00:00","4002614361"
"5520","VIETNAM","2017-12-01 00:00:00","3721932926"
"5520","VIETNAM","2018-01-01 00:00:00","3990093724"
"5520","VIETNAM","2018-02-01 00:00:00","3479480952"
"5520","VIETNAM","2018-03-01 00:00:00","3908326468"
"5520","VIETNAM","2018-04-01 00:00:00","3572219711"
"5520","VIETNAM","2018-05-01 00:00:00","3987629644"
"5520","VIETNAM","2018-06-01 00:00:00","3860768257"
"5520","VIETNAM","2018-07-01 00:00:00","4205920519"
"5520","VIETNAM","2018-08-01 00:00:00","4887524643"
"5520","VIETNAM","2018-09-01 00:00:00","4439343852"
"5520","VIETNAM","2018-10-01 00:00:00","4969166127"
"5520","VIETNAM","2018-11-01 00:00:00","4055790843"
"5520","VIETNAM","2018-12-01 00:00:00","3783201420"
"5520","VIETNAM","2019-01-01 00:00:00","5361070302"
"5520","VIETNAM","2019-02-01 00:00:00","5315797723"
"5520","VIETNAM","2019-03-01 00:00:00","5258829936"
"5520","VIETNAM","2019-04-01 00:00:00","4705817111"
"5520","VIETNAM","2019-05-01 00:00:00","5129190998"
"5520","VIETNAM","2019-06-01 00:00:00","4579101740"
"5520","VIETNAM","2019-07-01 00:00:00","5512504619"
"5520","VIETNAM","2019-08-01 00:00:00","6797197029"
"5520","VIETNAM","2019-09-01 00:00:00","6162347476"
"5520","VIETNAM","2019-10-01 00:00:00","6359414003"
"5520","VIETNAM","2019-11-01 00:00:00","5492311756"
"5520","VIETNAM","2019-12-01 00:00:00","5763755872"
"5520","VIETNAM","2020-01-01 00:00:00","6125356435"
"5520","VIETNAM","2020-02-01 00:00:00","6031865630"
"5520","VIETNAM","2020-03-01 00:00:00","5181046254"
"5520","VIETNAM","2020-04-01 00:00:00","4999940670"
"5520","VIETNAM","2020-05-01 00:00:00","4848335339"
"5520","VIETNAM","2020-06-01 00:00:00","5868799335"
"5520","VIETNAM","2020-07-01 00:00:00","7524736460"
"5520","VIETNAM","2020-08-01 00:00:00","8370495626"
"5520","VIETNAM","2020-09-01 00:00:00","7919532461"
"5520","VIETNAM","2020-10-01 00:00:00","7941606649"
"5520","VIETNAM","2020-11-01 00:00:00","7853564277"
"5520","VIETNAM","2020-12-01 00:00:00","6917069961"
"5520","VIETNAM","2021-01-01 00:00:00","7661973987"
"5520","VIETNAM","2021-02-01 00:00:00","6755720417"
"5520","VIETNAM","2021-03-01 00:00:00","8825091495"
"5520","VIETNAM","2021-04-01 00:00:00","7966634834"
"5520","VIETNAM","2021-05-01 00:00:00","8574499593"
"5520","VIETNAM","2021-06-01 00:00:00","8114652896"
"5520","VIETNAM","2021-07-01 00:00:00","8229917349"
"5520","VIETNAM","2021-08-01 00:00:00","9362450061"
"5520","VIETNAM","2021-09-01 00:00:00","8320409232"
"5520","VIETNAM","2021-10-01 00:00:00","9183770779"
"5520","VIETNAM","2021-11-01 00:00:00","9372093877"
"5520","VIETNAM","2021-12-01 00:00:00","9571718107"
"5520","VIETNAM","2022-01-01 00:00:00","9878484981"
"5520","VIETNAM","2022-02-01 00:00:00","8170888214"
"5520","VIETNAM","2022-03-01 00:00:00","11465865613"
"5520","VIETNAM","2022-04-01 00:00:00","10926846916"
"5520","VIETNAM","2022-05-01 00:00:00","11815125636"
"5520","VIETNAM","2022-06-01 00:00:00","11545857084"
"5520","VIETNAM","2022-07-01 00:00:00","10623824633"
"5520","VIETNAM","2022-08-01 00:00:00","12406305666"
"5520","VIETNAM","2022-09-01 00:00:00","11580666704"
"5520","VIETNAM","2022-10-01 00:00:00","11090107470"
"5520","VIETNAM","2022-11-01 00:00:00","9403700085"
"5520","VIETNAM","2022-12-01 00:00:00","8539135068"
"5520","VIETNAM","2023-01-01 00:00:00","9235626345"
"5520","VIETNAM","2023-02-01 00:00:00","8284987808"
"5520","VIETNAM","2023-03-01 00:00:00","8231389727"
"5520","VIETNAM","2023-04-01 00:00:00","8573989485"
"5520","VIETNAM","2023-05-01 00:00:00","9188051317"
"5520","VIETNAM","2023-06-01 00:00:00","9235580296"
"5520","VIETNAM","2023-07-01 00:00:00","10050538106"
"5520","VIETNAM","2023-08-01 00:00:00","10189602347"
"5520","VIETNAM","2023-09-01 00:00:00","10665005173"
"5520","VIETNAM","2023-10-01 00:00:00","10825649223"
"5520","VIETNAM","2023-11-01 00:00:00","10287872037"
"5520","VIETNAM","2023-12-01 00:00:00","9640051863"
"5520","VIETNAM","2024-01-01 00:00:00","9522127460"
"5520","VIETNAM","2024-02-01 00:00:00","9549211747"
"5520","VIETNAM","2024-03-01 00:00:00","9960676194"
"5520","VIETNAM","2024-04-01 00:00:00","10047287212"
"5520","VIETNAM","2024-05-01 00:00:00","11332236633"
"5520","VIETNAM","2024-06-01 00:00:00","11475289195"
"5520","VIETNAM","2024-07-01 00:00:00","12011485584"
"5520","VIETNAM","2024-08-01 00:00:00","11892501947"
"5520","VIETNAM","2024-09-01 00:00:00","14017786519"
"5520","VIETNAM","2024-10-01 00:00:00","12819605348"
"5520","VIETNAM","2024-11-01 00:00:00","12119227223"
"5520","VIETNAM","2024-12-01 00:00:00","11753711838"
"5520","VIETNAM","2025-01-01 00:00:00","12987115069"
"5520","VIETNAM","2025-02-01 00:00:00","11919306528"
"5520","VIETNAM","2025-03-01 00:00:00","14774718430"
"5520","VIETNAM","2025-04-01 00:00:00","14849592761"
"5520","VIETNAM","2025-05-01 00:00:00","15991388747"
"5520","VIETNAM","2025-06-01 00:00:00","17715153828"
"5520","VIETNAM","2025-07-01 00:00:00","17985402721"
"5520","VIETNAM","2025-08-01 00:00:00","16450907627"
"5520","VIETNAM","2025-09-01 00:00:00","17642058744"
"5520","VIETNAM","2025-10-01 00:00:00","17802274813"
"5520","VIETNAM","2025-11-01 00:00:00","17186677889"
